method,solution_id,name,team,position,value,forecast,role,is_captain,is_vice_captain
Simple average,Simple average | two_stage | fixed_split | xi_cap=55,Anthony Gordon,Newcastle,MID,6.1,4.653846153846154,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,Jordan Pickford,Everton,GK,4.6,4.222222222222222,Bench,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.4586894586894585,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,Ollie Watkins,Aston Villa,FWD,8.8,6.780626780626781,XI,False,True
Weighted average,Weighted average | joint_pareto | delta=0.050,Pascal Groß,Brighton,MID,6.5,5.356125356125356,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,Phil Foden,Man City,MID,8.1,6.002849002849003,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,Trent Alexander-Arnold,Liverpool,DEF,8.6,3.8376068376068377,Bench,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,Virgil van Dijk,Liverpool,DEF,6.4,3.9316239316239314,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.050,William Saliba,Arsenal,DEF,5.7,3.905982905982906,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Bukayo Saka,Arsenal,MID,9.1,7.034188034188034,XI,True,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Cole Palmer,Chelsea,MID,5.8,5.984615384615385,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Dominic Solanke,Bournemouth,FWD,7.0,5.381538461538462,Bench,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.333333333333333,Bench,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Ederson Santana de Moraes,Man City,GK,5.5,3.5128205128205128,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,4.401709401709402,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Jarrad Branthwaite,Everton,DEF,4.2,3.5925925925925926,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Jordan Pickford,Everton,GK,4.6,4.222222222222222,Bench,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.4586894586894585,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Ollie Watkins,Aston Villa,FWD,8.8,6.780626780626781,Bench,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Pascal Groß,Brighton,MID,6.5,5.356125356125356,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Phil Foden,Man City,MID,8.1,6.002849002849003,XI,False,True
Weighted average,Weighted average | joint_pareto | delta=0.100,Trent Alexander-Arnold,Liverpool,DEF,8.6,3.8376068376068377,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,Virgil van Dijk,Liverpool,DEF,6.4,3.9316239316239314,XI,False,False
Weighted average,Weighted average | joint_pareto | delta=0.100,William Saliba,Arsenal,DEF,5.7,3.905982905982906,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Cameron Archer,Sheffield Utd,FWD,4.3,3.0953126311569723,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Carlton Morris,Luton,FWD,5.0,4.033445674445706,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Conor Bradley,Liverpool,DEF,4.1,2.674172080048693,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Declan Rice,Arsenal,MID,5.4,3.950714435958758,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Jarrad Branthwaite,Everton,DEF,4.2,2.9916650169831462,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.328624436058369,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=55",William Saliba,Arsenal,DEF,5.7,4.012790688768956,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Cameron Archer,Sheffield Utd,FWD,4.3,3.0953126311569723,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Carlton Morris,Luton,FWD,5.0,4.033445674445706,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Conor Bradley,Liverpool,DEF,4.1,2.674172080048693,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Declan Rice,Arsenal,MID,5.4,3.950714435958758,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Jarrad Branthwaite,Everton,DEF,4.2,2.9916650169831462,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.328624436058369,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=55",William Saliba,Arsenal,DEF,5.7,4.012790688768956,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Carlton Morris,Luton,FWD,5.0,4.033445674445706,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Declan Rice,Arsenal,MID,5.4,3.950714435958758,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",James Tarkowski,Everton,DEF,4.6,3.1751472425536273,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Jarrad Branthwaite,Everton,DEF,4.2,2.9916650169831462,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.328624436058369,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",Ollie Watkins,Aston Villa,FWD,8.8,6.517863273271979,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=60",William Saliba,Arsenal,DEF,5.7,4.012790688768956,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Carlton Morris,Luton,FWD,5.0,4.033445674445706,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Declan Rice,Arsenal,MID,5.4,3.950714435958758,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",James Tarkowski,Everton,DEF,4.6,3.1751472425536273,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Jarrad Branthwaite,Everton,DEF,4.2,2.9916650169831462,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.328624436058369,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",Ollie Watkins,Aston Villa,FWD,8.8,6.517863273271979,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=60",William Saliba,Arsenal,DEF,5.7,4.012790688768956,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Carlton Morris,Luton,FWD,5.0,4.033445674445706,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.7447772485447355,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Joachim Andersen,Crystal Palace,DEF,4.7,3.2916351864674254,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.328624436058369,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Mohamed Salah,Liverpool,MID,13.0,6.507747702315204,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",Ollie Watkins,Aston Villa,FWD,8.8,6.517863273271979,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=65",William Saliba,Arsenal,DEF,5.7,4.012790688768956,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Carlton Morris,Luton,FWD,5.0,4.033445674445706,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.7447772485447355,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Joachim Andersen,Crystal Palace,DEF,4.7,3.2916351864674254,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.328624436058369,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Mohamed Salah,Liverpool,MID,13.0,6.507747702315204,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",Ollie Watkins,Aston Villa,FWD,8.8,6.517863273271979,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | actual_remainder | xi_cap=65",William Saliba,Arsenal,DEF,5.7,4.012790688768956,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",André Onana,Man Utd,GK,4.8,3.5442574098096813,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Anthony Gordon,Newcastle,MID,6.1,4.749935097103997,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Bukayo Saka,Arsenal,MID,9.1,6.654459682282244,XI,True,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Cole Palmer,Chelsea,MID,5.8,4.963918652871374,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Dominic Solanke,Bournemouth,FWD,7.0,5.147229441910981,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.693284525084277,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.338799707469006,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.7447772485447355,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | two_stage | fixed_split | xi_cap=70",Julián Álvarez,Man City,FWD,6.7,4.869651951362604,XI,False,False
